0.00, 1, 0, 0, 0, 0, 0.0
 
24.92, 15.0, 0.026494979858398438, 200.0, 1300.0, 0, 0.0
 
24.93, 15.0, 0.027695894241333008, 200.0, 1500.0, 0, 2000.0
 
24.94, 15.0, 0.029456138610839844, 1300.0, 1200.0, 0, 1000.0
 
24.96, 15.0, 0.029718637466430664, 200.0, 1400.0, 0, 2000.0
 
24.97, 15.0, 0.027089357376098633, 1000.0, 1300.0, 0, 64.0
 
24.98, 15.0, 0.026864051818847656, 300.0, 1500.0, 0, 1000.0
 
24.99, 15.0, 0.028403759002685547, 700.0, 1300.0, 0, 0.0
 
25.00, 15.0, 0.025495052337646484, 800.0, 1200.0, 0, 0.0
 
25.01, 15.0, 0.024541854858398438, 400.0, 1500.0, 0, 1000.0
 
25.02, 15.0, 0.0271298885345459, 1100.0, 1100.0, 0, 0.0
 
25.04, 15.0, 0.027765989303588867, 200.0, 1300.0, 0, 0.0
 
25.05, 15.0, 0.03764009475708008, 300.0, 1300.0, 0, 64.0
 
25.06, 15.0, 0.030059099197387695, 900.0, 1400.0, 0, 0.0
 
25.07, 15.0, 0.026072025299072266, 600.0, 1100.0, 0, 0.0
 
25.08, 15.0, 0.02952718734741211, 700.0, 1300.0, 0, 1000.0
 
25.10, 15.0, 0.028076887130737305, 800.0, 1300.0, 0, 64.0
 
25.11, 15.0, 0.025372028350830078, 400.0, 1100.0, 0, 0.0
 
25.12, 15.0, 0.027706146240234375, 1100.0, 1400.0, 0, 64.0
 
25.13, 15.0, 0.026204824447631836, 200.0, 1500.0, 0, 0.0
 
25.14, 15.0, 0.024969100952148438, 1000.0, 1400.0, 0, 1000.0
 
25.15, 15.0, 0.02918410301208496, 1000.0, 1200.0, 0, 0.0
 
25.17, 15.0, 0.025798797607421875, 300.0, 1300.0, 0, 2000.0
 
25.18, 15.0, 0.025873899459838867, 900.0, 1000.0, 0, 128.0
 
25.19, 15.0, 0.024490833282470703, 600.0, 1400.0, 0, 0.0
 
25.20, 15.0, 0.026845932006835938, 300.0, 1500.0, 0, 0.0
 
25.21, 15.0, 0.027113914489746094, 1000.0, 1100.0, 0, 64.0
 
25.22, 15.0, 0.028892993927001953, 500.0, 1400.0, 0, 128.0
 
25.23, 15.0, 0.026147127151489258, 900.0, 1300.0, 0, 64.0
 
25.24, 15.0, 0.02508997917175293, 300.0, 1100.0, 0, 1000.0
 
25.25, 15.0, 0.03132987022399902, 900.0, 1500.0, 0, 64.0
 
25.27, 15.0, 0.02591109275817871, 500.0, 1400.0, 0, 0.0
 
25.28, 15.0, 0.02438807487487793, 600.0, 1200.0, 0, 64.0
 
25.29, 15.0, 0.025901079177856445, 900.0, 1200.0, 0, 64.0
 
25.30, 15.0, 0.027369022369384766, 500.0, 1500.0, 0, 0.0
 
25.31, 15.0, 0.029288291931152344, 500.0, 1200.0, 0, 64.0
 
25.32, 15.0, 0.026664018630981445, 900.0, 1400.0, 0, 0.0
 
25.34, 15.0, 0.030025005340576172, 900.0, 1500.0, 0, 0.0
 
25.35, 15.0, 0.025115013122558594, 500.0, 1100.0, 0, 2000.0
 
25.36, 15.0, 0.02706313133239746, 900.0, 1300.0, 0, 1064.0
 
25.37, 15.0, 0.02622389793395996, 500.0, 1000.0, 0, 1192.0
 
25.38, 15.0, 0.030796051025390625, 600.0, 1400.0, 0, 0.0
 
25.39, 15.0, 0.026824235916137695, 600.0, 1500.0, 0, 0.0
 
25.41, 15.0, 0.02609705924987793, 900.0, 1000.0, 0, 64.0
 
25.42, 15.0, 0.02969074249267578, 900.0, 1400.0, 0, 64.0
 
25.43, 15.0, 0.026459217071533203, 500.0, 1200.0, 0, 1000.0
 
25.44, 15.0, 0.024676084518432617, 800.0, 1400.0, 0, 2000.0
 
25.45, 15.0, 0.026726961135864258, 700.0, 1100.0, 0, 0.0
 
25.47, 15.0, 0.02796006202697754, 700.0, 1500.0, 0, 0.0
 
25.48, 15.0, 0.027686119079589844, 700.0, 1200.0, 0, 1064.0
 
25.49, 15.0, 0.027447223663330078, 700.0, 1300.0, 0, 64.0
 
25.50, 15.0, 0.02767014503479004, 500.0, 1400.0, 0, 0.0
 
25.51, 15.0, 0.02766895294189453, 500.0, 1400.0, 0, 0.0
 
25.52, 15.0, 0.026436805725097656, 500.0, 1000.0, 0, 64.0
 
25.53, 15.0, 0.022904157638549805, 500.0, 1400.0, 0, 1000.0
 
25.54, 15.0, 0.0266878604888916, 700.0, 1400.0, 0, 64.0
 
25.56, 15.0, 0.027771949768066406, 400.0, 1300.0, 0, 0.0
 
25.57, 15.0, 0.02788686752319336, 1000.0, 1000.0, 0, 2064.0
 
25.58, 15.0, 0.02919912338256836, 1000.0, 1300.0, 0, 0.0
 
25.59, 15.0, 0.0284578800201416, 800.0, 1200.0, 0, 0.0
 
25.60, 15.0, 0.025521039962768555, 700.0, 1500.0, 0, 0.0
 
25.61, 15.0, 0.02579784393310547, 500.0, 1200.0, 0, 0.0
 
25.63, 15.0, 0.024886608123779297, 700.0, 1400.0, 0, 0.0
 
25.64, 15.0, 0.028044939041137695, 500.0, 1200.0, 0, 128.0
 
25.65, 15.0, 0.029036760330200195, 800.0, 1500.0, 0, 0.0
 
25.66, 15.0, 0.024589061737060547, 500.0, 1500.0, 0, 1064.0
 
25.67, 15.0, 0.025274038314819336, 800.0, 1200.0, 0, 1000.0
 
25.68, 15.0, 0.027271032333374023, 700.0, 1000.0, 0, 0.0
 
25.69, 15.0, 0.02573370933532715, 400.0, 1400.0, 0, 1000.0
 
25.71, 15.0, 0.02801799774169922, 800.0, 1500.0, 0, 64.0
 
25.72, 15.0, 0.02721405029296875, 600.0, 1200.0, 0, 64.0
 
25.73, 15.0, 0.02412700653076172, 700.0, 1300.0, 0, 0.0
 
25.74, 15.0, 0.02511906623840332, 500.0, 1500.0, 0, 1000.0
 
25.75, 15.0, 0.025326013565063477, 800.0, 1400.0, 0, 0.0
 
25.76, 15.0, 0.029103994369506836, 600.0, 1200.0, 0, 64.0
 
25.77, 15.0, 0.027793169021606445, 600.0, 1300.0, 0, 0.0
 
25.79, 15.0, 0.027495861053466797, 800.0, 1100.0, 0, 0.0
 
25.80, 15.0, 0.026559114456176758, 400.0, 1500.0, 0, 0.0
 
25.81, 15.0, 0.024474143981933594, 800.0, 1300.0, 0, 64.0
 
25.82, 15.0, 0.02581191062927246, 500.0, 1400.0, 0, 1000.0
 
25.83, 15.0, 0.024589061737060547, 700.0, 1300.0, 0, 0.0
 
25.85, 15.0, 0.02661728858947754, 800.0, 1400.0, 0, 0.0
 
25.86, 15.0, 0.026324033737182617, 500.0, 1200.0, 0, 1000.0
 
25.87, 15.0, 0.024944067001342773, 700.0, 1200.0, 0, 0.0
 
25.88, 15.0, 0.025504112243652344, 500.0, 1200.0, 0, 0.0
 
25.89, 15.0, 0.023417949676513672, 800.0, 1400.0, 0, 1000.0
 
25.90, 15.0, 0.024850130081176758, 700.0, 1400.0, 0, 64.0
 
25.91, 15.0, 0.02697896957397461, 400.0, 1200.0, 0, 192.0
 
25.92, 15.0, 0.026411771774291992, 900.0, 1400.0, 0, 64.0
 
25.94, 15.0, 0.02828526496887207, 600.0, 1400.0, 0, 0.0
 
25.95, 15.0, 0.026346921920776367, 600.0, 1000.0, 0, 2192.0
 
25.96, 15.0, 0.028303861618041992, 500.0, 1400.0, 0, 0.0
 
25.97, 15.0, 0.03277993202209473, 900.0, 1400.0, 0, 0.0
 
25.98, 15.0, 0.029321908950805664, 600.0, 1000.0, 0, 3000.0
 
25.99, 15.0, 0.030452966690063477, 400.0, 1400.0, 0, 0.0
 
26.01, 15.0, 0.03040599822998047, 800.0, 1400.0, 0, 64.0
 
26.02, 15.0, 0.024960994720458984, 600.0, 1200.0, 0, 2000.0
 
26.03, 15.0, 0.02849602699279785, 700.0, 1200.0, 0, 0.0
 
26.04, 15.0, 0.027986764907836914, 500.0, 1300.0, 0, 0.0
 
26.05, 15.0, 0.029333114624023438, 900.0, 1500.0, 0, 2000.0
 
26.06, 15.0, 0.028061866760253906, 600.0, 1300.0, 0, 1000.0
 
26.08, 15.0, 0.026153087615966797, 500.0, 1200.0, 0, 192.0
 
26.09, 15.0, 0.02527308464050293, 1000.0, 1500.0, 0, 64.0
 
26.10, 15.0, 0.026174068450927734, 400.0, 1200.0, 0, 2000.0
 
26.11, 15.0, 0.029079914093017578, 800.0, 1500.0, 0, 64.0
 
26.12, 15.0, 0.028289079666137695, 300.0, 1000.0, 0, 0.0
 
26.13, 15.0, 0.025592803955078125, 1000.0, 1400.0, 0, 1000.0
 
26.15, 15.0, 0.029126882553100586, 500.0, 1300.0, 0, 1064.0
 
26.16, 15.0, 0.028260231018066406, 400.0, 1000.0, 0, 0.0
 
26.17, 15.0, 0.029952049255371094, 1000.0, 1500.0, 0, 64.0
 
26.18, 15.0, 0.02810192108154297, 400.0, 1200.0, 0, 3000.0
 
26.19, 15.0, 0.028166770935058594, 800.0, 1200.0, 0, 64.0
 
26.20, 15.0, 0.0292360782623291, 400.0, 1300.0, 0, 128.0
 
26.21, 15.0, 0.026684284210205078, 900.0, 1400.0, 0, 64.0
 
26.22, 15.0, 0.02597188949584961, 600.0, 1200.0, 0, 1064.0
 
26.24, 15.0, 0.027261734008789062, 500.0, 1400.0, 0, 1000.0
 
26.25, 15.0, 0.025799036026000977, 1000.0, 1400.0, 0, 64.0
 
26.26, 15.0, 0.026257991790771484, 400.0, 1400.0, 0, 0.0
 
26.27, 15.0, 0.026462078094482422, 700.0, 1000.0, 0, 0.0
 
26.28, 15.0, 0.02906179428100586, 500.0, 1400.0, 0, 0.0
 
26.29, 15.0, 0.023748159408569336, 900.0, 1300.0, 0, 0.0
 
26.30, 15.0, 0.025943994522094727, 500.0, 1200.0, 0, 1064.0
 
26.32, 15.0, 0.029660940170288086, 500.0, 1200.0, 0, 0.0
 
26.33, 15.0, 0.026384830474853516, 1000.0, 1500.0, 0, 0.0
 
26.34, 15.0, 0.02856898307800293, 400.0, 1300.0, 0, 2000.0
 
26.35, 15.0, 0.027125120162963867, 700.0, 1100.0, 0, 1064.0
 
26.36, 15.0, 0.02770686149597168, 400.0, 1300.0, 0, 1064.0
 
26.37, 15.0, 0.027741193771362305, 1100.0, 1500.0, 0, 64.0
 
26.38, 15.0, 0.02576303482055664, 400.0, 1100.0, 0, 0.0
 
26.39, 15.0, 0.026554107666015625, 600.0, 1200.0, 0, 2000.0
 
26.41, 15.0, 0.026365041732788086, 700.0, 1400.0, 0, 0.0
 
26.42, 15.0, 0.025793075561523438, 700.0, 1300.0, 0, 0.0
 
26.43, 15.0, 0.027217864990234375, 600.0, 1200.0, 0, 0.0
 
26.44, 15.0, 0.02448296546936035, 500.0, 1500.0, 0, 2192.0
 
26.45, 15.0, 0.02846503257751465, 500.0, 800.0, 0, 2256.0
 
26.47, 15.0, 0.03068375587463379, 500.0, 1100.0, 0, 64.0
 
26.48, 15.0, 0.0349729061126709, 900.0, 1300.0, 0, 0.0
 
26.49, 15.0, 0.0290830135345459, 500.0, 1100.0, 0, 0.0
 
26.50, 15.0, 0.030554771423339844, 500.0, 1100.0, 0, 0.0
 
26.51, 15.0, 0.027125835418701172, 600.0, 1300.0, 0, 0.0
 
26.53, 15.0, 0.028764724731445312, 500.0, 1200.0, 0, 1000.0
 
26.54, 15.0, 0.03046894073486328, 1000.0, 1500.0, 0, 1064.0
 
26.55, 15.0, 0.029477834701538086, 500.0, 1300.0, 0, 0.0
 
26.56, 15.0, 0.032182931900024414, 500.0, 1000.0, 0, 1000.0
 
26.57, 15.0, 0.027050018310546875, 600.0, 1200.0, 0, 1064.0
 
26.58, 15.0, 0.028002262115478516, 700.0, 1300.0, 0, 0.0
 
26.59, 15.0, 0.02820730209350586, 600.0, 1200.0, 0, 128.0
 
26.61, 15.0, 0.03083491325378418, 600.0, 1300.0, 0, 0.0
 
26.62, 15.0, 0.027536869049072266, 900.0, 1400.0, 0, 3064.0
 
26.63, 15.0, 0.02730584144592285, 300.0, 900.0, 0, 0.0
 
26.64, 15.0, 0.02673506736755371, 300.0, 900.0, 0, 0.0
 
26.65, 15.0, 0.03139472007751465, 700.0, 1200.0, 0, 0.0
 
26.66, 15.0, 0.02999567985534668, 700.0, 1400.0, 0, 0.0
 
26.67, 15.0, 0.02765679359436035, 800.0, 1400.0, 0, 1000.0
 
26.68, 15.0, 0.02547478675842285, 600.0, 1400.0, 0, 1064.0
 
26.70, 15.0, 0.0234529972076416, 500.0, 1100.0, 0, 0.0
 
26.71, 15.0, 0.02799201011657715, 600.0, 1400.0, 0, 0.0
 
26.72, 15.0, 0.026952028274536133, 900.0, 1500.0, 0, 64.0
 
26.73, 15.0, 0.02688908576965332, 400.0, 1300.0, 0, 64.0
 
26.74, 15.0, 0.026153087615966797, 800.0, 1200.0, 0, 0.0
 
26.76, 15.0, 0.029228925704956055, 800.0, 1400.0, 0, 1000.0
 
26.77, 15.0, 0.027442216873168945, 700.0, 1400.0, 0, 0.0
 
26.78, 15.0, 0.033840179443359375, 600.0, 1500.0, 0, 0.0
 
26.79, 15.0, 0.02734827995300293, 600.0, 1300.0, 0, 2000.0
 
26.80, 15.0, 0.025516986846923828, 800.0, 1300.0, 0, 64.0
 
26.81, 15.0, 0.024482250213623047, 600.0, 1200.0, 0, 0.0
 
26.82, 15.0, 0.026286840438842773, 1000.0, 1400.0, 0, 1000.0
 
26.83, 15.0, 0.026942968368530273, 500.0, 1300.0, 0, 0.0
 
26.85, 15.0, 0.030000925064086914, 700.0, 1400.0, 0, 0.0
 
26.86, 15.0, 0.03433799743652344, 400.0, 1400.0, 0, 0.0
 
26.87, 15.0, 0.028908967971801758, 1000.0, 1200.0, 0, 1000.0
 
26.88, 15.0, 0.028280019760131836, 500.0, 1300.0, 0, 64.0
 
26.89, 15.0, 0.02815103530883789, 500.0, 1200.0, 0, 0.0
 
26.90, 15.0, 0.02848219871520996, 700.0, 1400.0, 0, 1064.0
 
26.92, 15.0, 0.029175996780395508, 800.0, 1400.0, 0, 0.0
 
26.93, 15.0, 0.030412673950195312, 400.0, 1300.0, 0, 0.0
 
26.94, 15.0, 0.025487661361694336, 800.0, 1100.0, 0, 0.0
 
26.95, 15.0, 0.02481389045715332, 700.0, 1400.0, 0, 0.0
 
26.96, 15.0, 0.031442880630493164, 700.0, 1300.0, 0, 0.0
 
26.97, 15.0, 0.02667713165283203, 500.0, 1200.0, 0, 0.0
 
26.98, 15.0, 0.025352954864501953, 800.0, 1400.0, 0, 128.0
 
27.00, 15.0, 0.02717280387878418, 700.0, 1100.0, 0, 1000.0
 
27.01, 15.0, 0.028310060501098633, 800.0, 1100.0, 0, 128.0
 
27.02, 15.0, 0.027571916580200195, 600.0, 1100.0, 0, 0.0
 
27.03, 15.0, 0.026624202728271484, 700.0, 1400.0, 0, 1128.0
 
27.04, 15.0, 0.02581501007080078, 600.0, 1000.0, 0, 0.0
 
27.05, 15.0, 0.025918006896972656, 600.0, 1500.0, 0, 1000.0
 
27.06, 15.0, 0.027269840240478516, 700.0, 1500.0, 0, 64.0
 
27.08, 15.0, 0.026376008987426758, 500.0, 1200.0, 0, 0.0
 
27.09, 15.0, 0.027376890182495117, 700.0, 1400.0, 0, 128.0
 
27.10, 15.0, 0.027153968811035156, 700.0, 1400.0, 0, 1000.0
 
27.11, 15.0, 0.02650594711303711, 600.0, 1100.0, 0, 1064.0
 
27.12, 15.0, 0.028922080993652344, 600.0, 1400.0, 0, 64.0
 
27.13, 15.0, 0.026508092880249023, 700.0, 1200.0, 0, 0.0
 
27.14, 15.0, 0.02716803550720215, 700.0, 1500.0, 0, 0.0
 
27.16, 15.0, 0.027557849884033203, 400.0, 1200.0, 0, 128.0
 
27.17, 15.0, 0.030251026153564453, 1000.0, 1400.0, 0, 0.0
 
27.18, 15.0, 0.026594161987304688, 500.0, 1300.0, 0, 1000.0
 
27.19, 15.0, 0.025074005126953125, 800.0, 1600.0, 0, 64.0
 
27.20, 15.0, 0.027174949645996094, 700.0, 1000.0, 0, 0.0
 
27.21, 15.0, 0.02580094337463379, 600.0, 1500.0, 0, 0.0
 
27.23, 15.0, 0.02550482749938965, 600.0, 1300.0, 0, 128.0
 
27.24, 15.0, 0.02490377426147461, 600.0, 1400.0, 0, 128.0
 
27.25, 15.0, 0.030981063842773438, 800.0, 1300.0, 0, 0.0
 
27.26, 15.0, 0.025041818618774414, 400.0, 1200.0, 0, 1064.0
 
27.27, 15.0, 0.027331829071044922, 1000.0, 1200.0, 0, 64.0
 
27.28, 15.0, 0.024400711059570312, 200.0, 1100.0, 0, 0.0
 
27.30, 15.0, 0.028570175170898438, 900.0, 1400.0, 0, 1000.0
 
27.31, 15.0, 0.02674388885498047, 600.0, 1500.0, 0, 64.0
 
27.32, 15.0, 0.027759790420532227, 700.0, 1000.0, 0, 0.0
 
27.33, 15.0, 0.029271841049194336, 700.0, 1400.0, 0, 64.0
 
27.34, 15.0, 0.025737762451171875, 400.0, 1400.0, 0, 1064.0
 
27.35, 15.0, 0.03039693832397461, 800.0, 1500.0, 0, 0.0
 
27.36, 15.0, 0.02487015724182129, 500.0, 1400.0, 0, 2000.0
 
27.38, 15.0, 0.02548980712890625, 800.0, 1300.0, 0, 1128.0
 
27.39, 15.0, 0.0272829532623291, 700.0, 1500.0, 0, 64.0
 
27.40, 15.0, 0.02457714080810547, 600.0, 1200.0, 0, 1000.0
 
27.41, 15.0, 0.029719829559326172, 700.0, 1200.0, 0, 0.0
 
27.42, 15.0, 0.026993989944458008, 300.0, 1000.0, 0, 64.0
 
27.43, 15.0, 0.026178836822509766, 700.0, 1300.0, 0, 64.0
 
27.45, 15.0, 0.029263019561767578, 700.0, 1300.0, 0, 0.0
 
27.46, 15.0, 0.03180122375488281, 800.0, 1300.0, 0, 0.0
 
27.47, 15.0, 0.02701592445373535, 600.0, 1400.0, 0, 64.0
 
27.48, 15.0, 0.024194717407226562, 500.0, 1300.0, 0, 0.0
 
27.49, 15.0, 0.027431726455688477, 900.0, 1200.0, 0, 0.0
 
27.50, 15.0, 0.02801203727722168, 400.0, 1300.0, 0, 1128.0
 
27.51, 15.0, 0.027498960494995117, 800.0, 1400.0, 0, 0.0
 
27.52, 15.0, 0.028788089752197266, 400.0, 1400.0, 0, 2000.0
 
27.54, 15.0, 0.028062820434570312, 900.0, 1400.0, 0, 0.0
 
27.55, 15.0, 0.02596306800842285, 600.0, 1500.0, 0, 1000.0
 
27.56, 15.0, 0.026839733123779297, 700.0, 1100.0, 0, 0.0
 
27.57, 15.0, 0.029188871383666992, 800.0, 1200.0, 0, 0.0
 
27.58, 15.0, 0.026927947998046875, 400.0, 1300.0, 0, 0.0
 
27.60, 15.0, 0.02601027488708496, 800.0, 1200.0, 0, 64.0
 
27.61, 15.0, 0.02878594398498535, 700.0, 1400.0, 0, 0.0
 
27.62, 15.0, 0.028218984603881836, 600.0, 1300.0, 0, 64.0
 
27.63, 15.0, 0.027204275131225586, 700.0, 1400.0, 0, 1000.0
 
27.64, 15.0, 0.03143811225891113, 700.0, 1100.0, 0, 64.0
 
27.65, 15.0, 0.026686906814575195, 400.0, 1400.0, 0, 1000.0
 
27.66, 15.0, 0.02359604835510254, 1000.0, 1400.0, 0, 1064.0
 
27.67, 15.0, 0.02613997459411621, 400.0, 1100.0, 0, 0.0
 
27.69, 15.0, 0.026852130889892578, 800.0, 1400.0, 0, 2064.0
 
27.70, 15.0, 0.028088092803955078, 800.0, 1300.0, 0, 64.0
 
27.71, 15.0, 0.023952245712280273, 500.0, 1200.0, 0, 0.0
 
27.72, 15.0, 0.025596141815185547, 800.0, 1400.0, 0, 64.0
 
27.73, 15.0, 0.02689194679260254, 400.0, 900.0, 0, 0.0
 
27.74, 15.0, 0.026829004287719727, 1000.0, 1300.0, 0, 64.0
 
27.75, 15.0, 0.026113033294677734, 300.0, 1400.0, 0, 0.0
 
27.77, 15.0, 0.027313232421875, 300.0, 1500.0, 0, 0.0
 
27.78, 15.0, 0.02914595603942871, 1000.0, 1000.0, 0, 1000.0
 
27.79, 15.0, 0.027373075485229492, 500.0, 1500.0, 0, 1000.0
 
27.80, 15.0, 0.030985116958618164, 800.0, 1100.0, 0, 0.0
 
27.81, 15.0, 0.026417970657348633, 600.0, 1300.0, 0, 0.0
 
27.82, 15.0, 0.030087947845458984, 600.0, 1300.0, 0, 64.0
 
27.83, 15.0, 0.026250123977661133, 800.0, 1400.0, 0, 0.0
 
27.85, 15.0, 0.02927398681640625, 600.0, 1300.0, 0, 128.0
 
27.86, 15.0, 0.029350757598876953, 700.0, 1200.0, 0, 0.0
 
27.87, 15.0, 0.026120901107788086, 500.0, 1500.0, 0, 2064.0
 
27.88, 15.0, 0.026430845260620117, 900.0, 1300.0, 0, 0.0
 
27.89, 15.0, 0.027301788330078125, 400.0, 1500.0, 0, 1000.0
 
27.90, 15.0, 0.026311159133911133, 900.0, 900.0, 0, 3064.0
 
27.91, 15.0, 0.024734973907470703, 600.0, 1300.0, 0, 64.0
 
27.92, 15.0, 0.026453018188476562, 500.0, 1300.0, 0, 0.0
 
27.94, 15.0, 0.027470827102661133, 700.0, 1200.0, 0, 64.0
 
27.95, 15.0, 0.027838945388793945, 600.0, 1200.0, 0, 2128.0
 
27.96, 15.0, 0.02582716941833496, 900.0, 1400.0, 0, 192.0
 
27.97, 15.0, 0.026468992233276367, 500.0, 1600.0, 0, 0.0
 
27.98, 15.0, 0.028918981552124023, 800.0, 1300.0, 0, 0.0
 
27.99, 15.0, 0.025442838668823242, 500.0, 1300.0, 0, 0.0
 
28.00, 15.0, 0.026736736297607422, 500.0, 1500.0, 0, 1128.0
 
28.02, 15.0, 0.028533935546875, 1000.0, 1400.0, 0, 0.0
 
28.03, 15.0, 0.027504920959472656, 500.0, 1400.0, 0, 64.0
 
28.04, 15.0, 0.02804708480834961, 700.0, 1200.0, 0, 128.0
 
28.05, 15.0, 0.024909019470214844, 400.0, 1300.0, 0, 1000.0
 
28.06, 15.0, 0.026087045669555664, 900.0, 1400.0, 0, 64.0
 
28.07, 15.0, 0.028713226318359375, 600.0, 1300.0, 0, 1000.0
 
28.09, 15.0, 0.02540898323059082, 500.0, 1300.0, 0, 64.0
 
28.10, 15.0, 0.029614925384521484, 700.0, 1200.0, 0, 1064.0
 
28.11, 15.0, 0.028119802474975586, 800.0, 1300.0, 0, 0.0
 
28.12, 15.0, 0.03078293800354004, 500.0, 1400.0, 0, 0.0
 
28.13, 15.0, 0.025352954864501953, 600.0, 1200.0, 0, 1064.0
 
28.15, 15.0, 0.025613784790039062, 800.0, 1200.0, 0, 64.0
 
28.16, 15.0, 0.02641892433166504, 500.0, 1600.0, 0, 2128.0
 
28.17, 15.0, 0.026633024215698242, 800.0, 1000.0, 0, 0.0
 
28.18, 15.0, 0.024406909942626953, 700.0, 1300.0, 0, 1000.0
 
28.19, 15.0, 0.02557086944580078, 600.0, 1500.0, 0, 0.0
 
28.20, 15.0, 0.028046131134033203, 700.0, 1200.0, 0, 0.0
 
28.21, 15.0, 0.030320167541503906, 600.0, 1200.0, 0, 0.0
 
28.22, 15.0, 0.0292971134185791, 800.0, 1300.0, 0, 0.0
 
28.24, 15.0, 0.02754807472229004, 600.0, 1500.0, 0, 0.0
 
28.25, 15.0, 0.02643609046936035, 700.0, 1500.0, 0, 2064.0
 
28.26, 15.0, 0.028316259384155273, 500.0, 1400.0, 0, 0.0
 
28.27, 15.0, 0.02722311019897461, 600.0, 1400.0, 0, 1128.0
 
28.28, 15.0, 0.029896020889282227, 700.0, 800.0, 0, 1064.0
 
28.29, 15.0, 0.027845144271850586, 500.0, 1400.0, 0, 0.0
 
28.30, 15.0, 0.025989770889282227, 800.0, 1300.0, 0, 0.0
 
28.32, 15.0, 0.02676105499267578, 400.0, 1500.0, 0, 0.0
 
28.33, 15.0, 0.025825023651123047, 1000.0, 1300.0, 0, 64.0
 
28.34, 15.0, 0.02682018280029297, 500.0, 1300.0, 0, 0.0
 
28.35, 15.0, 0.026912927627563477, 600.0, 1300.0, 0, 1128.0
 
28.36, 15.0, 0.026221036911010742, 800.0, 1300.0, 0, 64.0
 
28.37, 15.0, 0.02774786949157715, 600.0, 1400.0, 0, 0.0
 
28.38, 15.0, 0.02720785140991211, 600.0, 1200.0, 0, 0.0
 
28.40, 15.0, 0.029493093490600586, 900.0, 1400.0, 0, 0.0
 
28.41, 15.0, 0.02714705467224121, 500.0, 1400.0, 0, 64.0
 
28.42, 15.0, 0.02605414390563965, 500.0, 1600.0, 0, 0.0
 
28.43, 15.0, 0.024660110473632812, 1000.0, 900.0, 0, 0.0
 
28.44, 15.0, 0.0236208438873291, 1000.0, 1500.0, 0, 0.0
 
28.45, 15.0, 0.025587081909179688, 600.0, 1300.0, 0, 64.0
 
28.46, 15.0, 0.025749921798706055, 600.0, 1500.0, 0, 0.0
 
28.48, 15.0, 0.02998518943786621, 800.0, 1300.0, 0, 128.0
 
28.49, 15.0, 0.031907081604003906, 500.0, 1300.0, 0, 64.0
 
28.50, 15.0, 0.025185108184814453, 600.0, 1300.0, 0, 1000.0
 
28.51, 15.0, 0.026604890823364258, 800.0, 1400.0, 0, 0.0
 
28.52, 15.0, 0.025619029998779297, 500.0, 1200.0, 0, 1064.0
 
28.53, 15.0, 0.0276949405670166, 700.0, 1300.0, 0, 1000.0
 
28.54, 15.0, 0.025925874710083008, 600.0, 1200.0, 0, 1000.0
 
28.56, 15.0, 0.024731159210205078, 800.0, 1300.0, 0, 0.0
 
28.57, 15.0, 0.031185150146484375, 500.0, 1400.0, 0, 1000.0
 
28.58, 15.0, 0.028516054153442383, 800.0, 1400.0, 0, 2000.0
 
28.59, 15.0, 0.02978682518005371, 600.0, 1200.0, 0, 1000.0
 
28.60, 15.0, 0.027797937393188477, 500.0, 1300.0, 0, 1064.0
 
28.61, 15.0, 0.025240659713745117, 900.0, 1200.0, 0, 0.0
 
28.62, 15.0, 0.025554895401000977, 500.0, 1200.0, 0, 1064.0
 
28.64, 15.0, 0.025846004486083984, 800.0, 1500.0, 0, 0.0
 
28.65, 15.0, 0.02875995635986328, 400.0, 1200.0, 0, 128.0
 
28.66, 15.0, 0.028961896896362305, 700.0, 1100.0, 0, 0.0
 
28.67, 15.0, 0.026133060455322266, 700.0, 1200.0, 0, 0.0
 
28.68, 15.0, 0.02318286895751953, 600.0, 1400.0, 0, 0.0
 
28.69, 15.0, 0.026787757873535156, 900.0, 1400.0, 0, 1064.0
 
28.71, 15.0, 0.026968002319335938, 900.0, 1000.0, 0, 64.0
 
28.72, 15.0, 0.02936100959777832, 1100.0, 1500.0, 0, 1064.0
 
28.73, 15.0, 0.028119802474975586, 400.0, 1100.0, 0, 64.0
 
28.74, 15.0, 0.027673006057739258, 400.0, 1300.0, 0, 0.0
 
28.75, 15.0, 0.02679276466369629, 800.0, 1400.0, 0, 0.0
 
28.77, 15.0, 0.0261690616607666, 800.0, 1300.0, 0, 0.0
 
28.78, 15.0, 0.025645732879638672, 700.0, 1300.0, 0, 64.0
 
28.79, 15.0, 0.026072025299072266, 400.0, 1400.0, 0, 64.0
 
28.80, 15.0, 0.02658677101135254, 900.0, 1200.0, 0, 0.0
 
28.81, 15.0, 0.026790857315063477, 300.0, 1400.0, 0, 1000.0
 
28.82, 15.0, 0.029284000396728516, 1100.0, 1400.0, 0, 0.0
 
28.84, 15.0, 0.03197813034057617, 400.0, 1300.0, 0, 0.0
 
28.85, 15.0, 0.028051137924194336, 400.0, 1500.0, 0, 0.0
 
28.86, 15.0, 0.032543182373046875, 900.0, 1500.0, 0, 0.0
 
28.87, 15.0, 0.027231931686401367, 500.0, 1100.0, 0, 0.0
 
28.88, 15.0, 0.0270233154296875, 600.0, 1400.0, 0, 1000.0
 
28.89, 15.0, 0.026259899139404297, 900.0, 1400.0, 0, 0.0
 
